sectorName,companySymbol,acrynomName,companyUrl
Commercial & Professional Svc,4270,SPPC,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDI3MA!!/
Commercial & Professional Svc,6004,CATERING,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNjAwNA!!/
Transportation,2190,SISCO,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvMjE5MA!!/
Transportation,4031,SGS,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDAzMQ!!/
Transportation,4040,SAPTCO,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDA0MA!!/
Transportation,4110,BATIC,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDExMA!!/
Transportation,4260,BUDGET SAUDI,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDI2MA!!/
Transportation,4261,THEEB,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDI2MQ!!/
Consumer Durables & Apparel,1213,NASEEJ,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvMTIxMw!!/
Consumer Durables & Apparel,2130,SIDC,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvMjEzMA!!/
Consumer Durables & Apparel,2340,ALABDULLATIF,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvMjM0MA!!/
Consumer Durables & Apparel,4011,LAZURDE,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDAxMQ!!/
Consumer Durables & Apparel,4012,ALASEEL,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDAxMg!!/
Consumer Durables & Apparel,4180,FITAIHI GROUP,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDE4MA!!/
Consumer Services,1810,SEERA,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvMTgxMA!!/
Consumer Services,1820,ALHOKAIR GROUP,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvMTgyMA!!/
Consumer Services,1830,FITNESS TIME,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvMTgzMA!!/
Consumer Services,4010,DUR,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDAxMA!!/
Consumer Services,4170,TECO,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDE3MA!!/
Consumer Services,4290,ALKHALEEJ TRNG,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDI5MA!!/
Consumer Services,4291,NCLE,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDI5MQ!!/
Consumer Services,4292,ATAA,/wps/portal/saudiexchange/hidden/company-profile-main/!ut/p/z1/jY_dbsIwDIWfhSeIG2jaXhbQCqO_RBu0N8jLLIhW6JaG8vpruRpof5Zvjv0d-ZhVbMuqE3Z6j1Y3J6x7XVZi54YC-MKHzJ_PZ1A8rPzFI2QchMc2twDI3O2BPBnHsIYIBKv-44cfKoS__dUdkkQCijQsMu65AJLfA99EvAK_ZJBorkG93TKPJs7S56solDMQUnjraRAC-MA2htrmbBSx9Z5sgvqUNsezStC8kZ2TRV23rFCoDhRTR3WOe2JyOK7bC1p1iHVrJdWkLL2yMs2GVdurxuRo8EiWDCuH4Y6Vjgic8TjgwWTCYZhZfKnpWdPlC-sMC0MfZ2pt3CisiZX9J-_Hpy3ovEumqdv1nYSj0ScTtMUQ/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN181QTYwMkg4ME8wVkM0MDYwTzRHTUw4MUc1NS9aNl81QTYwMkg4ME9HRjJFMFFGOUJRREVHMTBLNC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvNDI5Mg!!/
